stop_id,stop_name,stop_lat,stop_lon,rail_light_daily_trips,rail_subway_daily_trips,bus_daily_trips,rail_commuter_daily_trips,rail_total_daily_trips,prelim_sb79_tier
bus:7912,Pico / Harvard,34.047094,-118.30431,0,0,97,0,0,tier2
bus:7913,Pico / Hill,34.037649,-118.262356,0,0,97,0,0,tier2
bus:7914,Pico / Hoover,34.047164,-118.284411,0,0,97,0,0,tier2
bus:7916,Pico / Kenmore,34.047122,-118.297137,0,0,97,0,0,tier2
bus:7917,Pico / Normandie,34.047105,-118.299662,0,0,97,0,0,tier2
bus:7918,Pico / Norton,34.047457,-118.324055,0,0,97,0,0,tier2
bus:7925,Pico / Vermont,34.047136,-118.291756,0,0,97,0,0,tier2
bus:7926,Pico / Western,34.047078,-118.309189,0,0,97,0,0,tier2
bus:7927,Pico / Westmoreland,34.04715,-118.289359,0,0,97,0,0,tier2
bus:7928,Pico / Wilton,34.047059,-118.314645,0,0,97,0,0,tier2
bus:7929,Pico / Windsor,34.048039,-118.330379,0,0,97,0,0,tier2
bus:7930,Pico / West,34.048285,-118.333047,0,0,97,0,0,tier2
bus:7932,Riggin / Bradshawe,34.03648,-118.141069,0,0,25,0,0,ineligible
bus:7933,Riggin / Ferdinand,34.036565,-118.134359,0,0,25,0,0,ineligible
bus:7934,Riggin / Findlay,34.036517,-118.138112,0,0,25,0,0,ineligible
bus:7935,Riggin / Gerhart,34.036449,-118.143842,0,0,25,0,0,ineligible
bus:7936,Rosecrans / Broadway,33.901842,-118.278013,0,0,44,0,0,ineligible
bus:7937,Rosecrans / Main,33.902096,-118.273766,0,0,78,0,0,tier2
bus:7946,Santa Monica / La Cienega,34.08933,-118.376081,0,0,141,0,0,tier2
bus:7948,Sierra Madre / Hermosa,34.161731,-118.057371,0,0,25,0,0,ineligible
bus:7949,Sierra Madre / Lima,34.161729,-118.059946,0,0,25,0,0,ineligible
bus:7950,Sierra Madre / Michillinda,34.161682,-118.067295,0,0,25,0,0,ineligible
bus:7952,Sierra Madre / Sunnyside,34.161702,-118.064812,0,0,25,0,0,ineligible
bus:7961,Slauson / 2nd,33.98898,-118.319774,0,0,101,0,0,tier2
bus:7962,Slauson / 4th,33.988967,-118.32175,0,0,101,0,0,tier2
bus:7963,Slauson / 6th,33.988957,-118.323169,0,0,101,0,0,tier2
bus:7964,Slauson / 8th,33.988934,-118.326659,0,0,101,0,0,tier2
bus:7965,Slauson / Alsace,33.988793,-118.347718,0,0,94,0,0,tier2
bus:7966,Slauson / Alviso,33.98882,-118.344089,0,0,94,0,0,tier2
bus:7967,Slauson / Buckler,33.988764,-118.352016,0,0,94,0,0,tier2
bus:7969,Slauson / Denker,33.989016,-118.304742,0,0,101,0,0,tier2
bus:7970,Slauson / Fairfax,33.987463,-118.362801,0,0,114,0,0,tier2
bus:7971,Slauson / Overhill,33.988774,-118.354312,0,0,94,0,0,tier2
bus:7972,Slauson / Broadway,33.989066,-118.278513,0,0,101,0,0,tier2
bus:7973,Slauson / Budlong,33.989013,-118.296026,0,0,101,0,0,tier2
bus:7974,Slauson / Corning,33.987834,-118.373365,0,0,94,0,0,tier2
bus:7977,Slauson / Figueroa,33.989048,-118.282891,0,0,101,0,0,tier2
bus:7978,Slauson / Hoover,33.989034,-118.287321,0,0,101,0,0,tier2
bus:7979,Slauson / Kings,33.987531,-118.367324,0,0,98,0,0,tier2
bus:7983,Slauson / La Cienega,33.987638,-118.370151,0,0,94,0,0,tier2
bus:7984,Slauson / Main,33.989084,-118.274152,0,0,101,0,0,tier2
bus:7985,Slauson / Normandie,33.989013,-118.300421,0,0,101,0,0,tier2
bus:7986,Slauson / Rimpau,33.988845,-118.340039,0,0,94,0,0,tier2
bus:7987,Slauson / Vermont,33.989021,-118.291689,0,0,101,0,0,tier2
bus:7988,Slauson / Western,33.989016,-118.309159,0,0,101,0,0,tier2
bus:7989,Slauson / Wilton,33.989003,-118.3151,0,0,101,0,0,tier2
bus:7990,Slauson / Shenandoah,33.988572,-118.377281,0,0,94,0,0,tier2
bus:7992,Sunset / Allenford,34.0555,-118.496993,0,0,28,0,0,ineligible
bus:7993,Sunset / Amalfi,34.04631,-118.509822,0,0,25,0,0,ineligible
bus:7994,Sunset / Anita,34.057482,-118.482781,0,0,28,0,0,ineligible
bus:7995,Sunset / Bates,34.094341,-118.282692,0,0,126,0,0,tier2
bus:7996,Sunset / Bellagio,34.076383,-118.454696,0,0,69,0,0,tier2
bus:7997,Sunset / Bellevue,34.065413,-118.249464,0,0,141,0,0,tier2
bus:7998,Sunset / Bristol,34.056475,-118.487728,0,0,28,0,0,ineligible
bus:7999,Sunset / Brooktree,34.045644,-118.514621,0,0,25,0,0,ineligible
bus:8000,Sunset / Burlingame,34.056508,-118.491188,0,0,28,0,0,ineligible
bus:8001,Sunset / Capri,34.052718,-118.502651,0,0,25,0,0,ineligible
bus:8002,Sunset / Carey,34.045079,-118.523234,0,0,25,0,0,ineligible
bus:8003,Sunset / Chautauqua,34.041281,-118.518328,0,0,25,0,0,ineligible
bus:8004,Sunset / Church,34.072172,-118.468076,0,0,23,0,0,ineligible
bus:8005,Sunset / Church,34.072185,-118.467508,0,0,28,0,0,ineligible
bus:8006,Sunset / Cory,34.090297,-118.392358,0,0,111,0,0,tier2
bus:8007,Sunset / Descanso,34.085104,-118.274834,0,0,267,0,0,tier2
bus:8008,Sunset / Doheny,34.09042,-118.392669,0,0,107,0,0,tier2
bus:8009,Sunset / Douglas,34.07422,-118.252168,0,0,141,0,0,tier2
bus:8010,Sunset / Drummond,34.043038,-118.520715,0,0,25,0,0,ineligible
bus:8011,Sunset / Echo Park,34.076712,-118.257555,0,0,141,0,0,tier2
bus:8012,Sunset / Fountain,34.095881,-118.284365,0,0,117,0,0,tier2
bus:8014,Sunset / Hammond,34.09051,-118.387788,0,0,111,0,0,tier2
bus:8016,Sunset / Ivar,34.097884,-118.328905,0,0,117,0,0,tier2
bus:8017,Sunset / La Cruz,34.046129,-118.524465,0,0,25,0,0,ineligible
bus:8021,Sunset / Lucile,34.090917,-118.278995,0,0,267,0,0,tier2
bus:8022,Sunset / Maltman,34.08979,-118.277108,0,0,267,0,0,tier2
bus:8024,Sunset / Marion,34.068285,-118.250364,0,0,141,0,0,tier2
bus:8025,Sunset / Micheltorena,34.087586,-118.276018,0,0,267,0,0,tier2
bus:8026,Sunset / Minorca,34.048511,-118.50661,0,0,25,0,0,ineligible
bus:8027,Sunset / Alexandria,34.098007,-118.298483,0,0,117,0,0,tier2
bus:8028,Sunset / Alvarado,34.077443,-118.263769,0,0,267,0,0,tier2
bus:8029,Sunset / Benton,34.08055,-118.270575,0,0,267,0,0,tier2
bus:8030,Sunset / Park,34.077777,-118.261808,0,0,141,0,0,tier2
bus:8031,Sunset / Bronson,34.097929,-118.31814,0,0,117,0,0,tier2
bus:8032,Sunset / Cherokee,34.097866,-118.335445,0,0,117,0,0,tier2
bus:8033,Sunset / Coronado,34.079278,-118.26885,0,0,344,0,0,tier2
bus:8034,Sunset / Crescent Heights,34.09788,-118.365804,0,0,111,0,0,tier2
bus:8037,Sunset / Edgemont,34.098016,-118.295966,0,0,117,0,0,tier2
bus:8039,Fairfax / San Vicente,34.058985,-118.363593,0,0,95,0,0,tier2
bus:8040,Sunset / Figueroa,34.062668,-118.246511,0,0,141,0,0,tier2
bus:8041,Sunset / Poinsettia,34.097881,-118.348495,0,0,111,0,0,tier2
bus:8042,Sunset / Gardner,34.097912,-118.352998,0,0,111,0,0,tier2
bus:8045,Sunset / Highland,34.097862,-118.338814,0,0,117,0,0,tier2
bus:8047,Sunset / Kings,34.095091,-118.372794,0,0,111,0,0,tier2
bus:8048,Sunset / Kingsley,34.097999,-118.302979,0,0,117,0,0,tier2
bus:8049,Sunset / La Brea,34.097863,-118.34428,0,0,111,0,0,tier2
bus:8050,Sunset / Martel,34.097894,-118.350798,0,0,111,0,0,tier2
bus:8051,Sunset / Normandie,34.098002,-118.300677,0,0,117,0,0,tier2
bus:8052,Sunset / Orange,34.097857,-118.341711,0,0,111,0,0,tier2
bus:8055,Sunset / Stanley,34.097941,-118.356364,0,0,111,0,0,tier2
bus:8056,Sunset / Sweetzer,34.096368,-118.370398,0,0,111,0,0,tier2
bus:8058,Sunset / Virgil,34.098042,-118.28757,0,0,117,0,0,tier2
bus:8059,Sunset / Western,34.097984,-118.308905,0,0,117,0,0,tier2
bus:8060,Sunset / Wilton,34.097968,-118.31376,0,0,117,0,0,tier2
bus:8061,Sunset / Napoli,34.050793,-118.504947,0,0,25,0,0,ineligible
bus:8062,Sunset / Horn,34.090822,-118.382924,0,0,111,0,0,tier2
bus:8066,Sunset / Rosemont,34.07788,-118.266201,0,0,344,0,0,tier2
bus:8067,Sunset / Barrington,34.065003,-118.470106,0,0,28,0,0,ineligible
bus:8068,Sunset / Bundy,34.060075,-118.476028,0,0,28,0,0,ineligible
bus:8069,Sunset / Carmelina,34.057698,-118.480822,0,0,28,0,0,ineligible
bus:8070,Sunset / Cliffwood,34.057035,-118.485757,0,0,28,0,0,ineligible
bus:8072,Sunset / Kenter,34.058365,-118.478349,0,0,28,0,0,ineligible
bus:8074,Sunset / Saltair,34.061121,-118.474727,0,0,28,0,0,ineligible
bus:8076,Sunset / Westgate,34.062668,-118.472853,0,0,28,0,0,ineligible
bus:8077,Sunset / Woodburn,34.069647,-118.469492,0,0,28,0,0,ineligible
bus:8078,Sunset / San Vicente,34.090517,-118.385697,0,0,111,0,0,tier2
bus:8079,Sunset / Sanborn,34.092749,-118.280906,0,0,126,0,0,tier2
bus:8080,Sunset / Sunset Plaza,34.092182,-118.379654,0,0,111,0,0,tier2
bus:8081,Sunset / Swarthmore,34.047108,-118.52563,0,0,25,0,0,ineligible
bus:8084,Sunset / Wilcox,34.097875,-118.331174,0,0,117,0,0,tier2
bus:8085,Temple / Douglas,34.067181,-118.256786,0,0,69,0,0,tier2
bus:8086,Temple / Edgeware,34.066403,-118.254502,0,0,123,0,0,tier2
bus:8087,Temple / Glendale,34.067962,-118.260576,0,0,69,0,0,tier2
bus:8088,Temple / Beaudry,34.063145,-118.251105,0,0,118,0,0,tier2
bus:8089,Temple / Bonnie Brae,34.069371,-118.265711,0,0,69,0,0,tier2
bus:8090,Temple / Boylston,34.064511,-118.252604,0,0,123,0,0,tier2
bus:8091,Hill / Temple,34.056595,-118.244155,0,0,174,0,0,tier2
bus:8092,Temple / Carondelet,34.071825,-118.273122,0,0,69,0,0,tier2
bus:8093,Temple / Figueroa,34.060238,-118.248712,0,0,118,0,0,tier2
bus:8094,Temple / Figueroa,34.059965,-118.248827,0,0,123,0,0,tier2
bus:8095,Temple / Grand,34.058448,-118.246584,0,0,245,0,0,tier2
bus:8099,Temple / Occidental,34.073644,-118.277738,0,0,69,0,0,tier2
bus:8100,Temple / Rampart,34.072332,-118.27467,0,0,146,0,0,tier2
bus:8101,Temple / Spring,34.054895,-118.242397,0,0,53,0,0,tier2
bus:8102,Temple / Union,34.068626,-118.263441,0,0,69,0,0,tier2
bus:8103,Temple / Vendome,34.074825,-118.28046,0,0,69,0,0,tier2
bus:8106,Temple / Robinson,34.075443,-118.281852,0,0,69,0,0,tier2
bus:8107,Valley / Abbot,34.079452,-118.10223,0,0,87,0,0,tier2
bus:8109,Valley / Edgewood,34.076972,-118.14833,0,0,63,0,0,tier2
bus:8112,Valley / New,34.079219,-118.107933,0,0,87,0,0,tier2
bus:8113,Valley / 4th,34.07825,-118.126454,0,0,63,0,0,tier2
bus:8114,Valley / 6th,34.078102,-118.128967,0,0,63,0,0,tier2
bus:8115,Valley / 8th,34.077962,-118.131401,0,0,63,0,0,tier2
bus:8116,Valley / Atlantic,34.077799,-118.134161,0,0,63,0,0,tier2
bus:8118,Valley / Marengo,34.077368,-118.141518,0,0,63,0,0,tier2
bus:8119,Valley / Marguerita,34.077537,-118.137919,0,0,63,0,0,tier2
bus:8120,Valley / Raymond,34.07716,-118.145117,0,0,63,0,0,tier2
bus:8121,Valley / Westmont,34.075501,-118.159611,0,0,63,0,0,tier2
bus:8122,Venice / Catalina,34.044106,-118.294502,0,0,132,0,0,tier2
bus:8124,Firestone / Lakewood,33.935567,-118.124228,0,0,99,0,0,tier2
bus:8125,Vernon / 11th,34.003796,-118.329195,0,0,95,0,0,tier2
bus:8126,Vernon / 4th,34.003818,-118.321207,0,0,95,0,0,tier2
bus:8127,Vernon / 6th,34.003812,-118.323394,0,0,95,0,0,tier2
bus:8128,Vernon / 8th,34.003803,-118.325575,0,0,95,0,0,tier2
bus:8129,Arlington / Vernon,34.003982,-118.318093,0,0,16,0,0,ineligible
bus:8130,Vernon / Denker,34.003597,-118.304699,0,0,97,0,0,tier2
bus:8136,Vernon / Budlong,34.003571,-118.296042,0,0,97,0,0,tier2
bus:8137,Vernon / Figueroa,34.00364,-118.282363,0,0,97,0,0,tier2
bus:8138,Vernon / Gramercy,34.003843,-118.313651,0,0,95,0,0,tier2
bus:8140,Vernon / Harvard,34.003597,-118.306897,0,0,97,0,0,tier2
bus:8141,Vernon / Hoover,34.003605,-118.286807,0,0,97,0,0,tier2
bus:8142,Vernon / Normandie,34.003584,-118.299839,0,0,97,0,0,tier2
bus:8144,Vernon / Vermont,34.003578,-118.291215,0,0,97,0,0,tier2
bus:8148,Victory / Buena Vista,34.184672,-118.338698,0,0,62,0,0,tier2
bus:8149,Victory / Ontario,34.18477,-118.34563,0,0,62,0,0,tier2
bus:8150,Victory / Catalina,34.184767,-118.341384,0,0,62,0,0,tier2
bus:8152,Victory / Griffith Park,34.184476,-118.326298,0,0,62,0,0,tier2
bus:8153,Victory / Hollywood Way,34.184808,-118.349007,0,0,62,0,0,tier2
bus:8154,Victory / Keystone,34.184601,-118.333434,0,0,62,0,0,tier2
bus:8156,Victory / Manning,34.185002,-118.358322,0,0,62,0,0,tier2
bus:8157,Victory / Maple,34.184918,-118.353359,0,0,62,0,0,tier2
bus:8158,Victory / Reese,34.18453,-118.329275,0,0,62,0,0,tier2
bus:8160,Washington / 10th,34.039767,-118.326838,0,0,60,0,0,tier2
bus:8161,Washington / 4th,34.039784,-118.321428,0,0,60,0,0,tier2
bus:8162,Washington / 6th,34.039775,-118.323804,0,0,60,0,0,tier2
bus:8163,Washington / Arlington,34.039793,-118.317866,0,0,60,0,0,tier2
bus:8164,Washington / Bonsallo,34.03582,-118.275497,0,0,60,0,0,tier2
bus:8166,Washington / Crenshaw,34.039753,-118.330729,0,0,60,0,0,tier2
bus:8167,Washington / Glen,34.169033,-118.15612,0,0,35,0,0,ineligible
bus:8168,Washington / Hauser,34.039137,-118.359988,0,0,60,0,0,tier2
bus:8170,Washington / Fair Oaks,34.168742,-118.150913,0,0,35,0,0,ineligible
bus:8171,Washington / Navarro,34.168726,-118.153372,0,0,35,0,0,ineligible
bus:8172,Washington / New England,34.039907,-118.287882,0,0,60,0,0,tier2
bus:8173,Washington / Oak,34.03691,-118.27791,0,0,60,0,0,tier2
bus:8174,Washington / Budlong,34.03987,-118.296375,0,0,60,0,0,tier2
bus:8175,Washington / Burnside,34.040209,-118.3579,0,0,60,0,0,tier2
bus:8176,Washington / Curson,34.037083,-118.363996,0,0,60,0,0,tier2
bus:8177,Washington / Figueroa,34.034149,-118.271811,0,0,60,0,0,tier2
bus:8178,Washington / Hope,34.033268,-118.269937,0,0,60,0,0,tier2
bus:8179,Washington / Gramercy,34.039816,-118.313502,0,0,60,0,0,tier2
bus:8180,Washington / Grand,34.03244,-118.268093,0,0,60,0,0,tier2
bus:8181,Washington / Harvard,34.039839,-118.304455,0,0,60,0,0,tier2
bus:8184,Washington / Hoover,34.039817,-118.284297,0,0,60,0,0,tier2
bus:8185,Washington / La Brea,34.040315,-118.34776,0,0,60,0,0,tier2
bus:8188,Washington / Normandie,34.039854,-118.300494,0,0,60,0,0,tier2
bus:8189,Washington / Orange,34.040713,-118.349848,0,0,60,0,0,tier2
bus:8190,Washington / Redondo,34.041114,-118.352996,0,0,60,0,0,tier2
bus:8191,Washington / Rimpau,34.039715,-118.343622,0,0,60,0,0,tier2
bus:8192,Washington / Union,34.038474,-118.281361,0,0,60,0,0,tier2
bus:8193,Washington / Vermont,34.039888,-118.291226,0,0,60,0,0,tier2
bus:8194,Washington / Western,34.040075,-118.308744,0,0,58,0,0,tier2
bus:8195,Washington / Thurman,34.035792,-118.366549,0,0,60,0,0,tier2
bus:8196,Washington / Vineyard,34.039724,-118.340123,0,0,60,0,0,tier2
bus:8213,Adams / Crenshaw,34.032499,-118.334668,0,0,77,0,0,tier2
bus:8214,Coldwater Canyon / Victory,34.186504,-118.413622,0,0,18,0,0,ineligible
bus:8215,Jefferson / Broadway,34.019143,-118.274043,0,0,18,0,0,ineligible
bus:8216,Wabash / Mott,34.051617,-118.200333,0,0,53,0,0,tier2
bus:8217,Wabash / Evergreen,34.049793,-118.196634,0,0,52,0,0,tier2
bus:8218,Wabash / Evergreen,34.050084,-118.19679,0,0,53,0,0,tier2
bus:8219,Wabash / Mott,34.051381,-118.200293,0,0,52,0,0,tier2
bus:8220,Wabash / Soto,34.052779,-118.203594,0,0,52,0,0,tier2
bus:8221,Wabash / Stone,34.049013,-118.19483,0,0,52,0,0,tier2
bus:8223,Walnut Grove / Edison,34.054608,-118.081791,0,0,23,0,0,ineligible
bus:8225,Walnut Grove / Fern,34.059169,-118.081808,0,0,23,0,0,ineligible
bus:8226,Walnut Grove / Garvey,34.062466,-118.081825,0,0,23,0,0,ineligible
bus:8234,Walnut Grove / Rush,34.051799,-118.081761,0,0,23,0,0,ineligible
bus:8240,5th / Lindley,34.048436,-118.251024,0,0,64,0,0,tier2
bus:8244,Washington / Pickford,34.039729,-118.337525,0,0,60,0,0,tier2
bus:8245,Washington / Palawan,33.983899,-118.458752,0,0,45,0,0,ineligible
bus:8251,Westchester High School,33.955886,-118.42997,0,0,3,0,0,ineligible
bus:8255,Wilcox / Gage,33.976648,-118.176811,0,0,17,0,0,ineligible
bus:8260,Westlake / Townsgate,34.153828,-118.827679,0,0,17,0,0,ineligible
bus:8263,Westwood / Kinross,34.060919,-118.445552,0,0,28,0,0,ineligible
bus:8266,Westwood / Lindbrook,34.059542,-118.444369,0,0,92,0,0,tier2
bus:8268,White Oak / Vanowen,34.193677,-118.51842,0,0,18,0,0,ineligible
bus:8270,Whittier / Goodrich,34.019399,-118.153115,0,0,133,0,0,tier2
bus:8275,Whittier / Atlantic,34.020232,-118.156988,0,0,133,0,0,tier2
bus:8278,Whittier / Camulos,34.031659,-118.209949,0,0,133,0,0,tier2
bus:8282,Whittier / Columbia,34.002378,-118.08655,0,0,22,0,0,ineligible
bus:8284,Whittier / Herbert,34.023802,-118.183505,0,0,133,0,0,tier2
bus:8286,Whittier / Esperanza,34.025574,-118.19628,0,0,133,0,0,tier2
bus:8287,Whittier / Euclid,34.030594,-118.20756,0,0,133,0,0,tier2
bus:8288,Whittier / Ferris,34.021534,-118.163191,0,0,133,0,0,tier2
bus:8302,Whittier / Orme,34.032543,-118.211938,0,0,133,0,0,tier2
bus:8307,Rosemead / Whittier,34.001694,-118.08361,0,0,72,0,0,tier2
bus:8308,Rosemead / Whittier,34.000308,-118.084179,0,0,49,0,0,tier2
bus:8311,Whittier / Arizona,34.022301,-118.166839,0,0,133,0,0,tier2
bus:8313,Whittier / Boyle,34.035723,-118.219141,0,0,133,0,0,tier2
bus:8314,Whittier / Brannick,34.023803,-118.177716,0,0,133,0,0,tier2
bus:8315,Whittier / Ditman,34.023791,-118.189003,0,0,133,0,0,tier2
bus:8317,Whittier / Eastern,34.023732,-118.17366,0,0,133,0,0,tier2
bus:8318,Whittier / Eastman,34.023796,-118.185967,0,0,133,0,0,tier2
bus:8319,Whittier / Findlay,34.016407,-118.138861,0,0,77,0,0,tier2
bus:8320,Whittier / Ford,34.023142,-118.170847,0,0,133,0,0,tier2
bus:8321,Whittier / Fresno,34.029343,-118.204877,0,0,133,0,0,tier2
bus:8322,Whittier / Gerhart,34.018221,-118.147444,0,0,179,0,0,tier2
bus:8323,Whittier / Hoefner,34.018792,-118.150154,0,0,133,0,0,tier2
bus:8325,Whittier / Keenan,34.017798,-118.145433,0,0,77,0,0,tier2
bus:8326,Whittier / Leonard,34.01727,-118.142934,0,0,77,0,0,tier2
bus:8327,Whittier / Lorena,34.027546,-118.20074,0,0,133,0,0,tier2
bus:8328,Whittier / McBride,34.022708,-118.168777,0,0,133,0,0,tier2
bus:8331,Whittier / Vancouver,34.020843,-118.159906,0,0,133,0,0,tier2
bus:8332,Whittier / Via Del Oro,34.015029,-118.132341,0,0,74,0,0,tier2
bus:8336,Whittier / Saybrook,34.015811,-118.136022,0,0,74,0,0,tier2
bus:8338,Soto / Whittier,34.034678,-118.2153,0,0,97,0,0,tier2
bus:8339,Whittier / Soto,34.034062,-118.215305,0,0,133,0,0,tier2
bus:8340,Whittier / Spence,34.026652,-118.198709,0,0,133,0,0,tier2
bus:8351,Wilcox / Clara,33.964506,-118.178415,0,0,17,0,0,ineligible
bus:8352,Wilcox / Elizabeth,33.962222,-118.178769,0,0,17,0,0,ineligible
bus:8353,Wilcox / Florence,33.969483,-118.177657,0,0,17,0,0,ineligible
bus:8354,Wilcox / Live Oak,33.96682,-118.178073,0,0,17,0,0,ineligible
bus:8355,Wilcox / Cecelia,33.957648,-118.17968,0,0,18,0,0,ineligible
bus:8356,Wilcox / Southall,33.972449,-118.177215,0,0,17,0,0,ineligible
bus:8364,Wilshire / Alexandria,34.06164,-118.29807,0,0,104,0,0,tier2
bus:8365,Wilshire / Commonwealth,34.061708,-118.28587,0,0,104,0,0,tier2
bus:8366,Wilshire / LA Country Club,34.067675,-118.422323,0,0,95,0,0,tier2
bus:8367,Wilshire / Rossmore,34.06179,-118.327303,0,0,104,0,0,tier2
bus:8368,Wilshire / Rossmore,34.062047,-118.327453,0,0,93,0,0,tier2
bus:8376,Wilshire / 11th,34.024314,-118.491705,0,0,28,0,0,ineligible
bus:8380,Wilshire / 20th,34.031177,-118.483224,0,0,28,0,0,ineligible
bus:8383,Wilshire / 26th,34.036032,-118.477218,0,0,126,0,0,tier2
bus:8387,Wilshire / Alvarado,34.057709,-118.275668,0,0,167,0,0,tier2
bus:8388,Wilshire / Berkeley,34.039572,-118.472881,0,0,28,0,0,ineligible
bus:8390,Wilshire / Brockton,34.045743,-118.465228,0,0,28,0,0,ineligible
bus:8392,Wilshire / Comstock,34.067848,-118.425533,0,0,95,0,0,tier2
bus:8393,Wilshire / Crenshaw,34.06159,-118.318649,0,0,260,0,0,tier2
bus:8394,Wilshire / Fairfax,34.062804,-118.360882,0,0,262,0,0,tier2
bus:8395,Wilshire / Federal,34.05078,-118.459436,0,0,23,0,0,ineligible
bus:8397,Wilshire / Keniston,34.061931,-118.33499,0,0,104,0,0,tier2
bus:8399,Wilshire / Lincoln,34.022287,-118.494159,0,0,28,0,0,ineligible
bus:8400,Wilshire / Crenshaw,34.061894,-118.320317,0,0,93,0,0,tier2
bus:8402,Wilshire / Masselin,34.062291,-118.352372,0,0,95,0,0,tier2
bus:8404,Wilshire / McClellan,34.04214,-118.469674,0,0,28,0,0,ineligible
bus:8405,Wilshire / Alvarado,34.057602,-118.275433,0,0,104,0,0,tier2
bus:8408,Wilshire / Beverly Glen,34.066722,-118.428968,0,0,262,0,0,tier2
bus:8410,Wilshire / Bonnie Brae,34.056858,-118.273816,0,0,104,0,0,tier2
bus:8411,Wilshire / Bundy,34.044136,-118.467203,0,0,126,0,0,tier2
bus:8412,Wilshire / Catalina,34.061654,-118.295564,0,0,104,0,0,tier2
bus:8414,Wilshire / Coronado,34.06047,-118.281637,0,0,271,0,0,tier2
bus:8417,Wilshire / Doheny,34.06694,-118.389855,0,0,95,0,0,tier2
bus:8418,Wilshire / Dunsmuir,34.062201,-118.348119,0,0,95,0,0,tier2
bus:8425,Wilshire / Harvard,34.061605,-118.30433,0,0,104,0,0,tier2
bus:8428,Wilshire / Kingsley,34.061612,-118.302781,0,0,104,0,0,tier2
bus:8429,Wilshire / La Brea,34.062124,-118.344341,0,0,262,0,0,tier2
bus:8432,Wilshire / La Peer,34.066937,-118.38649,0,0,95,0,0,tier2
bus:8433,Wilshire / Linden,34.066967,-118.407632,0,0,95,0,0,tier2
bus:8435,Wilshire / Lucerne,34.061731,-118.324437,0,0,104,0,0,tier2
bus:8437,Wilshire / Normandie,34.061626,-118.300199,0,0,167,0,0,tier2
bus:8438,Wilshire / Norton,34.061578,-118.316998,0,0,197,0,0,tier2
bus:8439,Wilshire / Spaulding,34.062432,-118.357533,0,0,95,0,0,tier2
bus:8440,Wilshire / Palm,34.066943,-118.391492,0,0,95,0,0,tier2
bus:8441,Wilshire / Park View,34.059612,-118.279709,0,0,104,0,0,tier2
bus:8442,Wilshire / Peck,34.066952,-118.403171,0,0,262,0,0,tier2
bus:8444,Wilshire / Rexford,34.066946,-118.394068,0,0,262,0,0,tier2
bus:8445,Wilshire / Ridgeley,34.062239,-118.350216,0,0,95,0,0,tier2
bus:8447,Wilshire / Robertson,34.066762,-118.382999,0,0,262,0,0,tier2
bus:8448,Wilshire / Roxbury,34.066966,-118.40545,0,0,95,0,0,tier2
bus:8449,Wilshire / Serrano,34.061593,-118.306753,0,0,104,0,0,tier2
bus:8450,Wilshire / Saint Andrews,34.061841,-118.311,0,0,185,0,0,tier2
bus:8453,Wilshire / Vermont,34.061681,-118.291298,0,0,104,0,0,tier2
bus:8454,Wilshire / Western,34.061583,-118.308843,0,0,167,0,0,tier2
bus:8455,Wilshire / Westgate,34.047118,-118.463539,0,0,28,0,0,ineligible
bus:8456,Wilshire / Westmoreland,34.061692,-118.289245,0,0,104,0,0,tier2
bus:8457,Wilshire / Willaman,34.066097,-118.380305,0,0,262,0,0,tier2
bus:8461,Wilshire / Selby,34.060188,-118.438083,0,0,95,0,0,tier2
bus:8464,Wilshire / Vermont,34.061681,-118.291397,0,0,167,0,0,tier2
bus:8466,Wilshire / Warner,34.064368,-118.431894,0,0,95,0,0,tier2
bus:8467,Wilshire / Western,34.061836,-118.308745,0,0,265,0,0,tier2
bus:8468,Wilshire / Westholme,34.061372,-118.433754,0,0,95,0,0,tier2
bus:8469,Wilshire / Westwood,34.058756,-118.44353,0,0,167,0,0,tier2
bus:8472,Wilshire / Yale,34.038318,-118.474422,0,0,28,0,0,ineligible
bus:8473,Wilshire / Vermont Station,34.062257,-118.289494,0,0,109,0,0,tier2
bus:8479,Winnetka / Calvert,34.182551,-118.570785,0,0,26,0,0,ineligible
bus:8480,Winnetka / Ingomar,34.212203,-118.570866,0,0,26,0,0,ineligible
bus:8481,Winnetka / Chase,34.224451,-118.57088,0,0,26,0,0,ineligible
bus:8482,Winnetka / Gilmore,34.190009,-118.570817,0,0,26,0,0,ineligible
bus:8483,Winnetka / Hart,34.197716,-118.57083,0,0,26,0,0,ineligible
bus:8484,Winnetka / Hatteras,34.176112,-118.570837,0,0,26,0,0,ineligible
bus:8485,Winnetka / Oxnard,34.1801,-118.570815,0,0,26,0,0,ineligible
bus:8486,Winnetka / Parthenia,34.228432,-118.570901,0,0,26,0,0,ineligible
bus:8487,Winnetka / Roscoe,34.220007,-118.570886,0,0,26,0,0,ineligible
bus:8488,Winnetka / Saticoy,34.208145,-118.570848,0,0,26,0,0,ineligible
bus:8489,Winnetka / Sherman Way,34.201432,-118.570835,0,0,26,0,0,ineligible
bus:8490,Winnetka / Strathern,34.215874,-118.570884,0,0,26,0,0,ineligible
bus:8491,Winnetka / Valerio,34.20457,-118.570853,0,0,26,0,0,ineligible
bus:8492,Winnetka / Vanowen,34.194086,-118.570821,0,0,26,0,0,ineligible
bus:8493,Ventura / Winnetka,34.17066,-118.571405,0,0,51,0,0,tier2
bus:8495,Winnetka / Victory,34.185997,-118.570783,0,0,26,0,0,ineligible
